0,gene1,gene2,feedback1,feedback2,kon1,kon2,koff1,koff2,ksyn1,ksyn2,w,bs1,bs2,bf1,bf2,cv1,cv2,convergence,corr,NMI,cmi_given_x1,cmi_given_x2,sign_givenx1,sign_givenx2
5623,hif1a,smc3,1,0,1.033923348,11.13745772,26.8368877,17.77942832,6.482517662,91.61908869,2.696391281,0.995567898,6.847820021,0.241552513,5.153095311,0.522849085,0.33163437,1,0.389499923,0.115009303,6.02533998,18.09353052,1,0
5624,hif1a,sp1,0,1,6.330579002,0.734472132,7.776244796,4.017887699,8.839586077,2.07805206,2.635708367,3.48966803,0.620960249,1.136742259,0.517200135,0.536603929,0.855860428,1,0.088369482,0.030491747,1.015038646,0.555625535,0,1
5625,hif1a,sp2,0,1,6.976594637,1.084602089,8.361368917,13.28565516,9.08203361,4.384530383,2.377966754,3.803235113,1.002741224,1.086189797,0.330019885,0.533054446,0.76039997,1,0.160733242,0.031935768,1.064030517,2.0155849,0,1
5626,hif1a,sp3,0,1,0.0001,0.0001,18.61708379,3.601650772,11.38476385,2.066477497,13.48927189,1.00E-04,1.00E-04,0.611522405,0.573758431,0.533617384,0.588138441,1,0.163391768,0.035060842,1.160155036,0.833376132,0,1
5627,hif1a,sp5,0,1,1.185133294,17.31767554,23.61936929,9.72273237,9.889484353,147.8196654,1.632541651,1.128508859,6.226796767,0.418702304,15.20351068,0.54063871,1.24375496,1,0.232892494,0.115236085,6.047932278,25.70574373,0,1
5628,ovol2,tcf4,1,0,0.0001,0.0001,8.423317114,10.46741219,9.353970171,12.90092349,11.47804893,1.00E-04,1.00E-04,1.11048534,1.23248452,1.352834309,0.834007759,1,0.170233295,0.046113861,2.158275865,3.417530181,1,0
5629,ovol2,tcf7,1,0,5.895749777,15.82008516,59.69428941,24.63335779,9.645491924,21.84797781,2.368862215,5.36579331,9.633341182,0.161581485,0.8869265,1.347804481,0.64530465,1,0.184357512,0.037280174,1.423388413,1.642793382,1,0
5630,hif1a,stat3,0,1,9.4991583,1.002191446,5.671078769,15.56587957,8.429503658,3.512989629,1.699830158,3.551063488,0.941569561,1.486402147,0.225685263,0.536097619,0.804284586,1,0.182293714,0.032227216,0.888114714,1.302022703,0,1
5631,hif1a,stat6,1,0,6.986103955,1.864734688,4.034008136,12.73181025,6.990311863,2.440256212,1.808468212,2.557324278,1.626511501,1.732845256,0.191666084,0.529429251,1.345880413,1,0.157956411,0.02573198,0.562953055,1.003883928,1,0
5632,ovol2,tead2,0,1,7.565589604,1.678959882,7.009286795,15.49274978,11.06969936,8.68789057,2.135242055,3.638410773,1.514799973,1.579290402,0.560771373,1.363994375,0.65716821,1,0.24646603,0.049713065,2.18839748,2.639022451,0,1
5633,hif1a,tbx3,1,0,4.008693595,2.150979769,10.49234307,11.65154175,9.806911168,21.1223698,0.236621163,2.900522868,1.81577189,0.934673133,1.812839044,0.537138239,0.669730367,1,0.001048765,0.038550276,1.569764183,4.887531924,1,0
5634,hif1a,tcf4,1,0,0.845075279,13.81381658,18.51099461,6.029268425,7.398298579,14.12891892,1.499967604,0.808179761,4.197291304,0.399670506,2.343388604,0.527004323,0.836545174,1,0.269846195,0.053316993,3.381104972,3.387838609,1,0
5635,ovol2,tfap4,0,1,2.419523791,0.503798197,8.124290009,9.92447765,11.96553108,3.141524538,4.465711254,1.864307672,0.47945931,1.472809447,0.316543061,1.373057286,0.917424781,1,0.167282691,0.033273852,1.451421475,0.787634723,0,1
5636,ovol2,tfdp2,1,0,120.245936,6.374495812,122.193156,336.9542341,150.7611845,31.56264634,2.045125914,60.6058631,6.256142196,1.233794015,0.093670425,1.480881227,0.729986657,1,0.137022191,0.040988319,2.902937278,1.738921516,1,0
5637,ovol2,tfe3,1,0,7.892211447,0.0001,178.1681887,157.9508373,9.248904653,82.6685055,21.8112177,7.557443804,1.00E-04,0.051911089,0.523381242,1.346972126,1.089661967,1,0.113761803,0.036978224,0.977861387,0.534039791,1,0
5638,ovol2,tfeb,1,0,16.83306996,2.486884159,4.406351389,19.68082132,9.917297466,13.18765185,1.300666196,3.492205366,2.207893046,2.250682388,0.670076296,1.358015101,0.643335925,1,0.181885504,0.041694013,1.93258578,2.385397311,1,0
5639,ovol2,tgif1,1,0,24.41631425,4.557094555,2.102230334,23.18690705,8.871809419,26.93777277,1.140583664,1.935578187,3.808568403,4.220189042,1.16176654,1.341835185,0.530089521,1,0.240307368,0.058253528,2.360710449,3.490294529,1,0
5640,ovol2,tgif2,1,0,10.42615109,0.443695477,5.971875387,14.57782894,10.99127273,3.552574327,1.620562688,3.797022475,0.430589904,1.840506043,0.243697079,1.358137498,0.747594853,1,0.213635851,0.03500937,1.685714685,1.105050816,1,0
5641,hif1a,usf1,1,0,9.539669145,1.41755452,7.60865217,18.64107901,9.220186932,6.629490237,1.934276834,4.232718935,1.317375173,1.211802922,0.355638761,0.535263897,0.51507185,1,0.266978738,0.05016,3.268946862,2.092419569,1,0
5642,hif1a,usf2,1,0,4.572910164,2.257853781,11.9403695,16.89464342,10.56621944,2.260320266,4.093705596,3.306565271,1.99167942,0.884915617,0.133789167,0.541830502,1.086160088,1,0.191085252,0.030866037,2.07417353,0.782202662,1,0
5643,ovol2,thap11,1,0,70.67157858,3.959715753,319.32768,326.9950439,339.5080939,71.82721159,5.550995883,57.86521572,3.912339644,1.063196569,0.21965841,1.409074305,0.541151992,1,0.283734394,0.05424902,3.695264927,2.622237631,1,0
5644,hif1a,zbtb7a,0,1,8.655807791,0.0001,3.14469591,11.22836235,6.981109281,4.78921159,1.330060492,2.306671312,1.00E-04,2.219963227,0.426528058,0.527432689,0.678500986,1,0.096964209,0.032131869,0.591179554,1.440216667,0,1
5645,hif1a,zfp148,0,1,0.027766199,6.603487294,13.40193513,22.39570241,7.002680805,9.045108606,4.400311749,0.027708792,5.099788574,0.522512662,0.403876978,0.52882089,0.875732605,1,0.073482193,0.028550371,0.52851151,0.903524579,0,1
5646,ovol2,usf2,1,0,6.637083552,0.073995329,25.90969313,4.275838743,34.2158664,1.966904188,4.988638942,5.283619935,0.07273659,1.320581692,0.460004295,1.457073094,1.069241224,1,0.142033332,0.030580224,0.536736512,0.774118637,1,0
5647,hif1a,zfp219,0,1,8.688561559,0.60974449,2.152138727,11.47640735,6.612639619,7.679156431,1.301189218,1.724887629,0.578982975,3.072589855,0.669125467,0.526940514,0.519378119,1,0.186232523,0.044182499,1.988383408,2.747894949,0,1
5648,ovol2,xbp1,1,0,2.713003328,0.209275034,6.761171596,8.199746136,9.966839891,6.496254637,3.58023165,1.936113824,0.204066813,1.474129113,0.792250703,1.350630616,0.796140933,1,0.134225345,0.040424265,1.113739039,1.026228663,1,0
5649,ovol2,zfp110,1,0,5.861918652,0.456156786,6.580649853,2.630480541,10.6571978,2.231450287,2.490696231,3.100262948,0.388743938,1.619474982,0.848305187,1.352834309,0.860525586,1,0.173202707,0.028271474,0.729062025,0.896484049,1,0
5650,ovol2,zfp148,0,1,7.098596183,14.47789539,79.34942057,40.97671505,9.918618842,15.58321148,4.044129226,6.515701749,10.69805719,0.12499926,0.380294308,1.351587018,0.887367867,1,0.143403313,0.029693553,0.61397526,0.655250035,0,1
5651,ovol2,zfp219,1,0,8.30041329,0.908510535,19.77005477,24.63397715,25.8892301,10.0831507,3.506538384,5.845988211,0.876196087,1.309517369,0.40931883,1.423615051,0.533971933,1,0.184239212,0.039428161,2.76682084,3.016885468,1,0
5652,ovol2,zfp57,0,1,0.0001,0.200254469,8.320047953,17.31384828,10.38842478,35.12860241,14.16809241,1.00E-04,0.19796478,1.248601552,2.028930937,1.36417012,0.58394186,1,0.07899025,0.043343132,2.13789301,2.907665201,0,1
5653,patz1,pknox1,1,0,0.0001,5.14218694,21.64768856,17.43171274,13.11319597,1.344470809,4.38996178,1.00E-04,3.970830334,0.605755018,0.077127866,0.566475076,1.041614069,1,0.11880859,0.022967219,0.647404504,0.192728484,1,0
5654,patz1,plagl1,1,0,5.673456262,2.879988819,12.15916775,17.92761891,9.745060563,3.681991549,3.648102918,3.868443947,2.481368482,0.80145786,0.205380958,0.561543711,1.477067719,1,0.143915238,0.030293685,0.996338622,0.726570401,-1,0
5655,patz1,polr2a,1,0,8.446769534,0.824791514,64.4657146,50.86985088,37.19231126,4.251382416,8.660088948,7.468227705,0.811631909,0.576931653,0.083573715,0.590502883,0.720093356,1,0.20326365,0.04595514,3.736295997,1.08154809,1,0
5656,patz1,polr3g,0,1,5.552507222,51.00948917,255.7619026,245.5697619,30.30477906,163.9107417,5.940194901,5.434525453,42.23622545,0.118488245,0.667471192,0.583988171,0.925326465,1,0.216858979,0.045640789,2.369463839,2.112345803,0,1
5657,patz1,pou5f1,1,0,2.456917005,13.95953988,80.29836202,78.34370651,8.29114555,1467.610038,6.770778337,2.383973729,11.84836003,0.10325423,18.73296661,0.556915611,0.292508923,1,0.391232654,0.210240965,11.85250255,108.6019318,1,0
5658,patz1,pten,1,0,39.77643554,4.024412668,49.21619584,121.2999381,28.32488028,14.83615763,2.290829689,21.99783073,3.895180821,0.575519497,0.122309688,0.582035346,0.759512849,1,0.26791719,0.054848179,3.639688911,2.44909979,1,0
5659,patz1,pura,1,0,172.38566,7.827349814,47.29443357,239.2858534,34.54621317,25.81273216,1.3160382,37.11252128,7.57941727,0.730449877,0.107874042,0.5899661,0.66343072,1,0.284447781,0.049366331,3.609192811,2.886791237,1,0
5660,patz1,rarg,1,0,5.11646714,0.708154346,45.35978528,26.11946063,26.02659507,3.445117442,9.802804817,4.597842346,0.68946157,0.573781267,0.131898491,0.575838539,0.85318292,1,0.139201282,0.032829594,1.959630195,1.598409033,1,0
5661,patz1,relb,1,0,6.176218277,90.69520634,265.4925957,144.7936293,32.40405292,74.71217311,2.655403679,6.03580587,55.76522577,0.122052567,0.515990748,0.588524761,0.866244067,1,0.168176198,0.036107039,2.363507441,1.352413436,1,0
5662,patz1,rest,1,0,23.98422201,2.328083303,27.98169179,55.49969159,18.13843209,53.26109408,2.251852901,12.91460226,2.234357202,0.648224997,0.959664686,0.565911009,0.323559029,1,0.31630878,0.089392466,4.449031071,9.45837882,1,0
5663,patz1,rfx7,1,0,12.9110983,1.356789441,52.46742411,49.52071057,28.99744958,4.045395055,5.186626312,10.36138544,1.320606893,0.552675304,0.081690973,0.581416996,0.794818199,1,0.195929072,0.038753448,3.802030997,0.634336368,1,0
5664,patz1,rxrb,1,0,4.934735307,3.47845496,26.19620525,30.83903174,15.86788951,2.343292389,6.67530376,4.152503479,3.125875267,0.605732371,0.075984629,0.566998464,1.35518787,1,0.185961322,0.028735524,1.594318715,1.244233405,1,0
5665,patz1,sin3a,1,0,92.23032341,5.120554704,39.17692673,144.2401261,26.58595763,21.45390375,1.473343525,27.49696549,4.945005956,0.678612639,0.148737417,0.576857367,0.661317898,1,0.227155592,0.042762218,2.737790786,1.661819834,1,0
5666,patz1,smad2,1,0,9.232097646,0.735383462,57.51428934,2.412563337,32.00001387,1.948501212,3.171258212,7.955150221,0.563592491,0.556383713,0.807647693,0.587465565,0.890360947,1,0.186139155,0.037412546,3.816147439,0.841350033,1,0
5667,patz1,smad4,1,0,2.423153316,30.34665994,57.15832915,28.23796317,14.9540089,7.586652545,2.009329461,2.324604711,14.62718065,0.261624318,0.268668547,0.568849278,1.157227152,1,0.116668309,0.027918231,0.368957026,0.897741201,1,0
5668,patz1,smarcc1,1,0,7.221726977,0.42508641,38.36436447,27.1682442,21.157973,21.34845146,6.38198532,6.077664416,0.418537782,0.551500678,0.785786939,0.568611597,0.242643484,1,0.27351099,0.076151911,8.27486213,8.458595076,1,0
5669,patz1,sox15,1,0,27.62944625,3.939023663,71.24952858,124.906982,42.57179459,7.625182937,3.644050973,19.9090355,3.818601556,0.597502825,0.061046891,0.601031575,1.229549332,1,0.176100203,0.036616659,2.633714349,1.503632127,1,0
5670,patz1,sox2,1,0,1.341194644,18.39004838,28.41753665,12.01620874,8.701809066,69.70224969,1.731442506,1.280748416,7.267539019,0.306212645,5.800685657,0.558488504,0.599708284,1,0.306769461,0.080232822,4.517927938,12.41079289,1,0
5671,patz1,sox4,1,0,4.083635496,0.238678544,25.50879288,1.484728415,15.17942481,4.443450163,8.180911533,3.520110305,0.20562341,0.595066371,2.992769666,0.561031116,2.327878861,1,0.059391093,0.034771892,0,1.457089023,0,0
5672,patz1,srebf1,1,0,9.108323556,2.491065446,71.36668923,77.18025385,41.44760286,5.526187913,8.969823347,8.077425205,2.413177856,0.58076959,0.071601059,0.598442734,0.771358883,1,0.257621694,0.047816985,3.748605229,1.753076833,1,0
5673,patz1,stat6,1,0,4.257770537,1.91547188,61.51760321,50.86241326,34.41253042,2.339825956,13.58943484,3.982156596,1.84595351,0.559393224,0.046003046,0.590011367,1.332145038,1,0.165345025,0.034460543,2.33640602,0.884309695,1,0
5674,patz1,tbx3,1,0,7.926567675,1.609787656,34.33957752,27.81772446,20.64051329,12.67213581,5.640783287,6.440023898,1.521726651,0.601070682,0.455541783,0.573211578,0.651730018,1,0.141256067,0.04876019,2.087591727,2.907898582,1,0
5675,patz1,tcf4,1,0,10.66701933,4.295409775,50.92094161,60.92214855,28.44066059,11.31053285,6.180762669,8.819494266,4.012502141,0.558525818,0.185655515,0.579552302,0.82752547,1,0.193379173,0.045366979,3.019739215,1.316521946,1,0
5676,patz1,tcf7,1,0,83.04727008,4.422133361,48.24129302,166.6657806,30.31372676,27.18967982,1.610060761,30.51528325,4.307833859,0.628377161,0.163138946,0.583780965,0.662068503,1,0.250198695,0.054692935,3.802306942,3.583887129,1,0
5677,patz1,tcf7l1,1,0,3.539901069,42.33525722,44.82834656,5.864745658,13.76090576,10.16750468,1.223972728,3.280828223,5.151151475,0.306968845,1.733665068,0.56419115,0.974460962,1,0.209090039,0.037276222,2.109405866,1.359794926,1,0
5678,patz1,tead1,1,0,10.34445846,0.721501127,9.507002235,19.27195034,9.047362932,2.509721661,1.990887934,4.954032916,0.695464408,0.951652551,0.130226657,0.557057609,0.906660712,1,0.175209821,0.029104928,0.566533887,0.850733006,1,0
5679,patz1,tead2,1,0,8.549795836,2.464911348,13.17031874,21.93580362,10.39017663,8.622253562,2.825890765,5.184297529,2.215910942,0.788908518,0.393067594,0.561240496,0.659814935,1,0.215353506,0.040285138,1.718467757,2.213851503,1,0
5680,patz1,tead4,1,0,5.805178867,0.50800691,62.57313999,31.22720857,35.684161,4.17542415,11.80198196,5.312331101,0.499874902,0.570279213,0.133711092,0.589413749,0.9383228,1,0.115948081,0.036113221,3.590113911,1.07832358,1,0
5681,patz1,tfap4,1,0,4.105657344,0.920355093,63.60916655,38.85778159,36.20198758,3.373561987,15.02651788,3.856724817,0.899060644,0.569131613,0.086818183,0.589122994,0.931395786,1,0.156612354,0.034669323,2.511431628,0.88735209,1,0
5682,patz1,tfeb,1,0,37.20012053,4.32783096,60.99042061,130.447022,36.11497003,19.03334624,2.709252227,23.10661466,4.18885755,0.592141678,0.14590863,0.590940631,0.652548827,1,0.273457131,0.052110804,4.082943708,3.42368669,1,0
5683,patz1,tgif1,1,0,3.343094787,36.64974362,38.72131943,3.99195895,12.65134627,26.15427088,1.199489589,3.077400305,3.599855882,0.326728181,6.551738435,0.564538804,0.529997435,1,0.277632677,0.06357795,3.6075511,5.458625588,1,0
5684,patz1,topors,1,0,8.276596772,0.968949763,15.63028204,19.04699498,11.55415769,12.18817688,3.035433614,5.411226739,0.922043976,0.7392162,0.639900251,0.561323727,0.381509056,1,0.234192857,0.054874847,2.979129547,2.734437375,1,0
5685,patz1,usf1,0,1,9.293220381,1.545401329,35.17070228,39.40374775,20.13931649,7.358286774,4.972203434,7.350882866,1.487078621,0.572616274,0.186740785,0.569515049,0.520432555,1,0.278618127,0.05634306,3.955497444,2.895785944,0,1
5686,patz1,xbp1,1,0,41.48930209,3.375485863,53.83430214,120.9919299,31.67853178,20.28312119,2.286417168,23.43121247,3.283870992,0.588445109,0.167640282,0.584690683,0.814807591,1,0.181780594,0.039125874,1.637464785,4.114029763,1,0
5687,patz1,ybx1,1,0,2.411326543,19.80241762,52.88767393,36.12470408,9.760727209,1358.003311,2.953024627,2.306180055,12.79086881,0.184555804,37.5920951,0.560655738,0.266059681,1,0.389800507,0.257353435,13.28661979,182.9999127,1,0
5688,patz1,yy1,1,0,5.606740907,64.87112968,136.578865,54.52741663,18.44291893,62.66383711,1.9161068,5.38565282,29.62561291,0.135034941,1.149217054,0.566740463,0.456131968,1,0.326151786,0.070622491,3.422482445,6.21354512,1,0
5689,patz1,zbtb7a,1,0,8.333074213,0.362039874,24.08672867,19.85593244,15.41858025,4.014317621,3.961434061,6.191169585,0.355556886,0.640127618,0.202172204,0.567929987,0.675037194,1,0.143936792,0.036391172,1.179819604,1.281662726,1,0
5690,patz1,zfp148,1,0,12.28759631,0.91289412,18.67653765,25.77959839,12.98703093,4.180839256,2.609185675,7.411470169,0.881672769,0.695366088,0.162176276,0.561822178,0.866906122,1,0.152368141,0.027370393,0.882981372,1.0943198,1,0
5691,patz1,zfp219,1,0,8.478852906,0.903610544,56.50922217,42.70054084,31.79785235,9.032583926,7.799712783,7.372635396,0.884884987,0.562702,0.211533244,0.585132883,0.523549162,1,0.205088186,0.049651829,5.124060324,3.115542026,1,0
5692,patz1,zfx,1,0,11.63502006,0.414487158,17.82991957,4.980572488,12.91201288,2.402333659,2.74318736,7.040620972,0.382643284,0.724176732,0.482340868,0.565008467,0.845120819,1,0.209981062,0.029647031,0.976300328,0.375374694,1,0
5693,e2f1,elf2,1,0,10.69897376,0.0001,1.00E-04,10.26975633,11.00304086,4.140533575,0.971091182,1.00E-04,1.00E-04,110030.4086,0.403177392,0.67323465,0.747707486,1,0.195983617,0.04331955,2.32202395,2.94686388,1,0
5694,e2f1,elf3,1,0,0.12873411,2.892723788,228.2761893,269.1666897,12.19288635,406.2279015,74.59518686,0.128661553,2.861966348,0.05341287,1.509205697,0.680165441,1.093027808,1,0.198722566,0.05801533,3.750206955,7.508798528,1,0
5695,e2f1,eno1,1,0,3.628652957,5.449247046,34.58341196,21.05539326,9.396352708,613.5884396,5.374250211,3.284072723,4.328903852,0.271701147,29.14162809,0.654854339,0.324646329,1,0.506990835,0.27573883,26.0002531,154.8496118,1,0
5696,e2f1,erf,1,0,3.112014137,11.18908734,23.23188851,7.775364195,13.3299528,8.438680015,1.916046322,2.744390853,4.587489859,0.57377827,1.085309936,0.689737628,0.944848895,1,0.249278728,0.061908272,5.208571067,2.23092548,1,0
5697,e2f1,esrrb,1,0,0.61310958,1.469745571,4.797083803,7.498000728,12.1054365,1.284071418,5.043859293,0.543629003,1.228865424,2.523499066,0.171255174,0.679389012,1.144792819,1,0.176673477,0.03418939,2.409348667,0.85183988,1,0
5698,e2f1,etv4,1,0,0.0001,0.673966654,6.708823194,5.994144443,14.29173187,10.71364479,8.825751698,1.00E-04,0.605846756,2.130288943,1.787351789,0.695931893,0.943328052,1,0.282254949,0.076250183,6.15384369,5.351904114,1,0
5699,e2f1,etv5,1,0,1.441713919,4.843635113,11.8167761,6.933345183,9.255862399,10.93879856,2.72808306,1.284943501,2.851545416,0.783281525,1.577708634,0.653523956,0.60312105,1,0.230094229,0.051932458,3.966643948,2.688044045,1,0
5700,e2f1,ewsr1,1,0,9.694040875,0.538752905,0.942828269,10.45078277,11.49662487,29.35821156,1.126749021,0.859258082,0.512340989,12.19376344,2.80918781,0.677756594,0.289945805,1,0.406190498,0.12116211,9.410900247,17.03873687,1,0
5701,e2f1,ezh2,1,0,1.00E-04,1.013957197,4.480371437,6.102204199,10.53265936,26.74369257,6.166374329,1.00E-04,0.869481947,2.350845128,4.38262826,0.66941045,0.401865034,1,0.461866134,0.145267872,11.66370527,23.55298773,1,0
5702,e2f1,foxj3,1,0,6.830556072,0.063095894,0.424830308,7.051319826,9.162590974,2.553532765,1.057753384,0.399954887,0.062536313,21.56764902,0.362135434,0.652616973,0.928899408,1,0.226906364,0.040138627,2.754951278,2.379099823,1,0
5703,e2f1,foxm1,1,0,1.412872871,1.767881504,4.084626035,5.821609958,11.25972762,2.536914011,4.582001007,1.04976052,1.356074596,2.756611628,0.435775332,0.676616478,1.237117058,1,0.250234309,0.062928674,2.480486984,2.149996979,1,0
5704,e2f1,foxn3,1,0,1.59907373,0.629215282,4.456385115,4.845449547,12.93994145,3.217019499,4.050491801,1.176804029,0.556898184,2.903685637,0.66392591,0.690072272,0.802980153,1,0.192807965,0.042633629,2.716051844,1.426891368,1,0
5705,e2f1,foxp4,1,0,12.62865888,1.535416555,0.0001,12.22953719,11.0188069,4.669031371,1.125558763,1.00E-04,1.364147981,110188.069,0.381783161,0.674400952,0.930161747,1,0.287981987,0.053454554,3.155829609,2.296397852,1,0
5706,e2f1,fubp1,1,0,2.779553135,5.318979709,25.60780374,18.30344747,9.157107626,110.2201295,4.923207877,2.507392691,4.121323561,0.357590511,6.021823466,0.653624875,0.305083521,1,0.400735845,0.154216431,11.42848046,25.8985294,1,0
5707,e2f1,gtf2i,1,0,5.079484383,0.0001,2.078624575,6.347099391,10.73377932,3.782216871,1.396157544,1.475018211,1.00E-04,5.16388551,0.595896903,0.672777219,0.629617482,1,0.199733926,0.043735135,2.966182502,1.519736877,1,0
5708,e2f1,gtf3c2,1,0,9.38363934,0.0001,1.00E-04,8.506502557,9.884198838,6.274099153,0.997783658,1.00E-04,1.00E-04,98841.98838,0.73756507,0.662308852,0.48095733,1,0.296972072,0.06292641,4.493620633,2.767233291,1,0
5709,e2f1,hbp1,1,0,2.208516567,0.783034277,3.402645758,3.326398789,11.60396162,2.284652758,3.138676302,1.339258979,0.633830562,3.410276133,0.686824672,0.679781837,0.856934126,1,0.136862679,0.038413736,2.563403764,1.79715356,1,0
